age_in_days,asset.host_name,asset.id,asset.ipv4_addresses,asset.name,asset.operating_systems,definition.cve,definition.description,definition.family,definition.id,definition.name,definition.solution,definition.vpr.score,definition.vulnerability_published,definition.workaround,definition.workaround_published,definition.workaround_type,first_observed,id,last_seen,port,protocol,resurfaced_date,severity,state,vuln_age,vuln_sla_date
193,chirtr01.example.net,asset-55843,10.219.90.118,CHIRTR01,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5128,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.218209054072932,2025-08-06,Disable affected service if not required.,2025-04-16,Mitigation,2025-09-28,vuln-712879,2026-02-05,22,ICMP,,High,ACTIVE,170,2026-03-15
288,chirtr01.example.net,asset-55843,10.166.153.156,CHIRTR01,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5631,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.498475926253297,2025-11-13,Disable affected service if not required.,2025-05-06,Mitigation,2025-12-22,vuln-452618,2026-02-03,0,UDP,,High,ACTIVE,71,2026-04-21
97,chirtr01.example.net,asset-55843,10.39.133.196,CHIRTR01,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4937,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,7.599687044745495,2025-03-06,Disable affected service if not required.,2025-06-15,Mitigation,2025-10-18,vuln-813824,2026-02-04,0,TCP,,High,ACTIVE,168,2026-04-06
133,chirtr01.example.net,asset-55843,10.233.108.104,CHIRTR01,Cisco IOS OS,CVE-2022-20968,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7361,Cisco IP Phone Buffer Overflow,Upgrade to the latest firmware version.,5.736732095743112,2025-03-15,Disable affected service if not required.,2025-10-02,Mitigation,2025-10-12,vuln-861842,2026-01-31,23,ICMP,,Medium,ACTIVE,137,2026-03-28
344,chirtr01.example.net,asset-55843,10.92.130.77,CHIRTR01,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3785,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,10.3406386945964,2025-03-28,Disable affected service if not required.,2025-10-07,Mitigation,2025-10-24,vuln-202344,2026-02-02,23,ICMP,,Critical,ACTIVE,67,2026-03-22
349,chirtr01.example.net,asset-55843,10.231.86.168,CHIRTR01,Cisco IOS OS,CVE-2021-1497,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2463,Cisco HyperFlex HX Command Injection,Upgrade to the latest firmware version.,9.522253511512902,2025-09-15,Disable affected service if not required.,2025-08-03,Mitigation,2025-09-22,vuln-926372,2026-02-03,80,UDP,,Critical,ACTIVE,150,2026-04-19
242,chirtr02.example.net,asset-70786,10.228.50.129,CHIRTR02,Cisco IOS OS,CVE-2021-34527,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2963,Cisco IOS XE Software Buffer Overflow,Upgrade to the latest firmware version.,8.16749775469823,2025-06-26,Disable affected service if not required.,2025-08-08,Mitigation,2025-09-24,vuln-156688,2026-01-30,23,TCP,,High,ACTIVE,52,2026-04-16
292,chirtr02.example.net,asset-70786,10.229.233.253,CHIRTR02,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8496,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,9.643224152299638,2025-10-07,Disable affected service if not required.,2025-11-27,Mitigation,2025-09-05,vuln-448787,2026-01-31,23,UDP,,Critical,ACTIVE,163,2026-05-04
232,chirtr02.example.net,asset-70786,10.71.54.195,CHIRTR02,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3762,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,9.876278915736703,2025-10-18,Disable affected service if not required.,2025-05-02,Mitigation,2025-12-16,vuln-235691,2026-02-01,443,ICMP,,Critical,ACTIVE,110,2026-04-12
245,chirtr02.example.net,asset-70786,10.99.2.10,CHIRTR02,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9745,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.1994142512281165,2025-06-30,Disable affected service if not required.,2025-12-31,Mitigation,2025-10-17,vuln-893612,2026-01-30,8443,TCP,,High,ACTIVE,5,2026-03-25
24,dallasrtr01.example.net,asset-10540,10.77.243.75,DALLASRTR01,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8469,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.9278319114468125,2025-03-08,Disable affected service if not required.,2025-04-14,Mitigation,2025-10-13,vuln-554730,2026-01-31,23,UDP,,High,ACTIVE,126,2026-04-15
85,dallasrtr01.example.net,asset-10540,10.243.233.236,DALLASRTR01,Cisco IOS OS,CVE-2024-20359,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7609,Cisco ASA and FTD Software Arbitrary File Read,Upgrade to the latest firmware version.,5.519124733123319,2025-09-15,Disable affected service if not required.,2025-11-01,Mitigation,2025-11-14,vuln-869735,2026-02-05,8443,ICMP,,Medium,ACTIVE,44,2026-04-30
365,dallasrtr01.example.net,asset-10540,10.167.203.10,DALLASRTR01,Cisco IOS OS,CVE-2021-1473,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7147,Cisco Small Business Router Management Interface,Upgrade to the latest firmware version.,4.6765441375994765,2025-08-30,Disable affected service if not required.,2025-12-14,Mitigation,2025-12-26,vuln-794125,2026-02-05,0,TCP,,Low,ACTIVE,13,2026-03-24
214,dallasrtr01.example.net,asset-10540,10.114.98.32,DALLASRTR01,Cisco IOS OS,CVE-2020-3566,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9966,Cisco IOS XR Software DVMRP Memory Exhaustion,Upgrade to the latest firmware version.,6.552738293069574,2025-10-21,Disable affected service if not required.,2025-09-24,Mitigation,2026-01-05,vuln-415743,2026-02-02,0,TCP,,Medium,ACTIVE,170,2026-04-04
319,dallasrtr01.example.net,asset-10540,10.156.180.36,DALLASRTR01,Cisco IOS OS,CVE-2022-20699,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7862,Cisco Small Business Routers RCE,Upgrade to the latest firmware version.,10.130652720470891,2025-11-15,Disable affected service if not required.,2025-04-21,Mitigation,2025-12-08,vuln-396439,2026-02-05,22,UDP,,Critical,ACTIVE,51,2026-03-30
135,dallasrtr01.example.net,asset-10540,10.213.134.250,DALLASRTR01,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4304,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.3579218365508074,2025-06-12,Disable affected service if not required.,2025-08-09,Mitigation,2025-11-27,vuln-141319,2026-02-01,443,TCP,,High,ACTIVE,177,2026-03-09
170,dallasrtr01.example.net,asset-10540,10.61.1.4,DALLASRTR01,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2458,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,9.006880044269792,2025-03-20,Disable affected service if not required.,2025-04-30,Mitigation,2025-11-30,vuln-194458,2026-01-30,8443,TCP,,High,ACTIVE,26,2026-03-11
330,dallasrtr01.example.net,asset-10540,10.60.117.254,DALLASRTR01,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5850,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,6.964125022771041,2025-12-13,Disable affected service if not required.,2025-11-17,Mitigation,2025-11-24,vuln-141360,2026-01-30,80,UDP,,High,ACTIVE,174,2026-04-17
60,dallasrtr01.example.net,asset-10540,10.25.218.195,DALLASRTR01,Cisco IOS OS,CVE-2022-20968,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1751,Cisco IP Phone Buffer Overflow,Upgrade to the latest firmware version.,5.00967232772707,2025-10-29,Disable affected service if not required.,2025-10-12,Mitigation,2025-10-15,vuln-474894,2026-02-02,8443,UDP,,Medium,ACTIVE,24,2026-04-14
94,dallasrtr01.example.net,asset-10540,10.30.103.103,DALLASRTR01,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8479,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.2718330907501905,2025-06-24,Disable affected service if not required.,2025-05-08,Mitigation,2025-09-22,vuln-780364,2026-01-30,23,TCP,,High,ACTIVE,34,2026-03-24
82,dallasrtr01.example.net,asset-10540,10.27.107.234,DALLASRTR01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8908,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,10.102264784045097,2025-05-28,Disable affected service if not required.,2025-10-07,Mitigation,2025-10-02,vuln-917012,2026-02-03,8443,TCP,,Critical,ACTIVE,176,2026-03-12
248,dallasrtr01.example.net,asset-10540,10.236.125.29,DALLASRTR01,Cisco IOS OS,CVE-2020-3452,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7738,Cisco ASA and FTD Software Path Traversal,Upgrade to the latest firmware version.,7.4406878802625265,2025-12-06,Disable affected service if not required.,2025-08-27,Mitigation,2025-10-19,vuln-112960,2026-01-31,0,ICMP,,High,ACTIVE,148,2026-03-22
343,dallasrtr01.example.net,asset-10540,10.224.87.133,DALLASRTR01,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9570,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,10.188241643462927,2025-02-25,Disable affected service if not required.,2025-11-20,Mitigation,2025-09-19,vuln-793856,2026-01-31,23,UDP,,Critical,ACTIVE,89,2026-03-26
124,houstonrtr01.example.net,asset-98643,10.85.249.72,HOUSTONRTR01,Cisco IOS OS,CVE-2021-1497,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-1824,Cisco HyperFlex HX Command Injection,Upgrade to the latest firmware version.,9.806929332187076,2025-04-01,Disable affected service if not required.,2025-06-28,Mitigation,2025-09-26,vuln-956794,2026-02-04,22,UDP,,Critical,ACTIVE,114,2026-03-17
46,houstonrtr01.example.net,asset-98643,10.220.128.115,HOUSTONRTR01,Cisco IOS OS,CVE-2024-20353,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-6178,Cisco ASA and FTD Software Web Services DoS,Upgrade to the latest firmware version.,8.218706852053632,2025-04-28,Disable affected service if not required.,2025-12-29,Mitigation,2025-12-12,vuln-523037,2026-02-02,22,ICMP,,High,ACTIVE,141,2026-05-07
310,houstonrtr01.example.net,asset-98643,10.247.159.164,HOUSTONRTR01,Cisco IOS OS,CVE-2020-3452,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5990,Cisco ASA and FTD Software Path Traversal,Upgrade to the latest firmware version.,7.890110898825062,2025-03-26,Disable affected service if not required.,2025-09-24,Mitigation,2025-09-13,vuln-457411,2026-02-03,22,TCP,,High,ACTIVE,117,2026-04-16
337,houstonrtr01.example.net,asset-98643,10.94.184.116,HOUSTONRTR01,Cisco IOS OS,CVE-2019-1653,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-2868,Cisco Small Business Routers Information Disclosure,Upgrade to the latest firmware version.,7.09743702232331,2025-09-16,Disable affected service if not required.,2026-01-06,Mitigation,2025-10-12,vuln-472390,2026-01-30,0,UDP,,High,ACTIVE,141,2026-04-04
360,houstonrtr01.example.net,asset-98643,10.28.12.230,HOUSTONRTR01,Cisco IOS OS,CVE-2023-20198,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3689,Cisco IOS XE Software Web UI Privilege Escalation,Upgrade to the latest firmware version.,9.992422142181168,2025-06-12,Disable affected service if not required.,2025-11-14,Mitigation,2025-11-03,vuln-740524,2026-02-04,23,TCP,,Critical,ACTIVE,101,2026-04-24
98,houstonrtr01.example.net,asset-98643,10.184.87.28,HOUSTONRTR01,Cisco IOS OS,CVE-2018-0171,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7790,Cisco IOS and IOS XE Software Smart Install,Upgrade to the latest firmware version.,9.34650036190917,2025-02-17,Disable affected service if not required.,2025-11-05,Mitigation,2025-09-14,vuln-579605,2026-01-31,8443,ICMP,,Critical,ACTIVE,35,2026-04-06
272,houstonrtr01.example.net,asset-98643,10.189.13.142,HOUSTONRTR01,Cisco IOS OS,CVE-2021-1473,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-8091,Cisco Small Business Router Management Interface,Upgrade to the latest firmware version.,4.638816110678916,2025-05-05,Disable affected service if not required.,2025-04-22,Mitigation,2025-11-23,vuln-825423,2026-02-01,23,ICMP,,Low,ACTIVE,33,2026-05-01
337,houstonrtr01.example.net,asset-98643,10.154.156.226,HOUSTONRTR01,Cisco IOS OS,CVE-2021-34527,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-6273,Cisco IOS XE Software Buffer Overflow,Upgrade to the latest firmware version.,7.804110119353164,2025-06-25,Disable affected service if not required.,2025-06-07,Mitigation,2025-11-05,vuln-386886,2026-02-02,80,UDP,,High,ACTIVE,116,2026-03-17
71,houstonrtr01.example.net,asset-98643,10.106.155.180,HOUSTONRTR01,Cisco IOS OS,CVE-2020-3566,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-9393,Cisco IOS XR Software DVMRP Memory Exhaustion,Upgrade to the latest firmware version.,6.598913134955424,2025-04-02,Disable affected service if not required.,2025-07-31,Mitigation,2025-08-19,vuln-763311,2026-02-04,23,TCP,,Medium,ACTIVE,160,2026-03-23
352,houstonrtr01.example.net,asset-98643,10.89.236.173,HOUSTONRTR01,Cisco IOS OS,CVE-2024-20359,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-3173,Cisco ASA and FTD Software Arbitrary File Read,Upgrade to the latest firmware version.,6.481335496234867,2025-02-09,Disable affected service if not required.,2025-10-08,Mitigation,2025-09-01,vuln-668843,2026-01-31,0,UDP,,Medium,ACTIVE,30,2026-03-20
288,houstonrtr01.example.net,asset-98643,10.123.150.147,HOUSTONRTR01,Cisco IOS OS,CVE-2023-20273,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-7839,Cisco IOS XE Software Web UI Command Injection,Upgrade to the latest firmware version.,7.374243485539173,2025-04-09,Disable affected service if not required.,2025-08-14,Mitigation,2025-09-21,vuln-947568,2026-02-05,8443,TCP,,High,ACTIVE,7,2026-04-13
28,houstonrtr01.example.net,asset-98643,10.172.15.52,HOUSTONRTR01,Cisco IOS OS,CVE-2023-20032,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-5374,Cisco IOS XE Software SNMP Denial of Service,Upgrade to the latest firmware version.,7.950185018670054,2025-10-17,Disable affected service if not required.,2025-08-14,Mitigation,2025-11-04,vuln-253541,2026-01-30,22,ICMP,,High,ACTIVE,76,2026-04-24
184,houstonrtr01.example.net,asset-98643,10.209.116.27,HOUSTONRTR01,Cisco IOS OS,CVE-2023-20269,Vulnerability in Cisco IOS software allows...,Cisco IOS,def-4675,Cisco ASA and FTD Software Remote Access VPN,Upgrade to the latest firmware version.,7.74241273587286,2025-03-26,Disable affected service if not required.,2025-06-22,Mitigation,2025-11-08,vuln-635740,2026-01-30,0,UDP,,High,ACTIVE,178,2026-03-26
104,hqnfpan01.example.net,asset-16157,10.159.223.200,HQNFPAN01,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-8259,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,10.329983481955145,2025-02-17,Disable affected service if not required.,2025-07-03,Mitigation,2025-08-10,vuln-673167,2026-01-31,8443,TCP,,Critical,ACTIVE,50,2026-04-19
91,hqnfpan01.example.net,asset-16157,10.252.175.20,HQNFPAN01,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4063,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,8.562475248976016,2025-04-19,Disable affected service if not required.,2025-11-07,Mitigation,2025-10-03,vuln-142608,2026-02-02,80,ICMP,,High,ACTIVE,68,2026-04-29
300,hqnfpan01.example.net,asset-16157,10.217.66.2,HQNFPAN01,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6415,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,9.76633133820958,2025-10-20,Disable affected service if not required.,2025-12-18,Mitigation,2025-11-29,vuln-438302,2026-02-01,22,ICMP,,Critical,ACTIVE,158,2026-03-15
252,hqnfpan01.example.net,asset-16157,10.203.147.141,HQNFPAN01,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6866,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,7.3728807954790545,2025-07-29,Disable affected service if not required.,2025-04-13,Mitigation,2025-11-12,vuln-292800,2026-02-01,22,ICMP,,High,ACTIVE,41,2026-04-11
48,hqnfpan01.example.net,asset-16157,10.90.57.227,HQNFPAN01,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4495,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,10.163334476440276,2025-07-22,Disable affected service if not required.,2025-07-07,Mitigation,2025-10-24,vuln-329056,2026-01-30,8443,ICMP,,Critical,ACTIVE,122,2026-04-02
59,hqnfpan01.example.net,asset-16157,10.172.89.115,HQNFPAN01,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4937,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,8.504496458487692,2025-02-27,Disable affected service if not required.,2025-09-05,Mitigation,2025-12-28,vuln-815706,2026-02-03,443,TCP,,High,ACTIVE,99,2026-04-21
165,hqnfpan02.example.net,asset-80809,10.132.22.243,HQNFPAN02,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2572,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,8.267394809213494,2025-04-07,Disable affected service if not required.,2026-01-04,Mitigation,2025-12-22,vuln-321020,2026-01-31,0,TCP,,High,ACTIVE,176,2026-04-10
106,hqnfpan02.example.net,asset-80809,10.138.213.180,HQNFPAN02,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-8130,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,10.146561159318345,2025-12-02,Disable affected service if not required.,2025-10-21,Mitigation,2026-01-01,vuln-581532,2026-01-31,80,TCP,,Critical,ACTIVE,23,2026-05-03
92,hqnfpan02.example.net,asset-80809,10.204.65.143,HQNFPAN02,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2154,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,8.17496229426279,2025-09-13,Disable affected service if not required.,2025-08-28,Mitigation,2025-09-25,vuln-506881,2026-02-02,0,UDP,,High,ACTIVE,111,2026-04-17
200,hqnfpan02.example.net,asset-80809,10.173.31.137,HQNFPAN02,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1096,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,7.941422746481639,2025-02-25,Disable affected service if not required.,2025-12-06,Mitigation,2025-08-11,vuln-147727,2026-01-31,22,UDP,,High,ACTIVE,129,2026-05-01
352,hqnfpan02.example.net,asset-80809,10.78.156.23,HQNFPAN02,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5612,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,8.365274241020462,2025-05-28,Disable affected service if not required.,2025-06-26,Mitigation,2025-09-28,vuln-962057,2026-01-31,22,UDP,,High,ACTIVE,41,2026-04-03
70,hqnfpan02.example.net,asset-80809,10.192.101.204,HQNFPAN02,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-9941,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,9.594978469313192,2025-02-17,Disable affected service if not required.,2025-10-26,Mitigation,2025-10-23,vuln-810189,2026-01-30,0,ICMP,,Critical,ACTIVE,96,2026-03-08
284,hqnfpan02.example.net,asset-80809,10.224.143.37,HQNFPAN02,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3019,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,9.541773140467926,2025-03-20,Disable affected service if not required.,2025-06-20,Mitigation,2025-08-23,vuln-674122,2026-02-05,80,TCP,,Critical,ACTIVE,89,2026-04-24
331,hqnfpan02.example.net,asset-80809,10.218.132.37,HQNFPAN02,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3637,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,9.483992722785384,2025-02-26,Disable affected service if not required.,2025-08-31,Mitigation,2025-11-19,vuln-220190,2026-02-04,0,ICMP,,Critical,ACTIVE,14,2026-03-14
298,dcnfpan01.example.net,asset-81939,10.125.244.85,DCNFPAN01,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6851,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,9.428215146595953,2025-02-06,Disable affected service if not required.,2025-09-09,Mitigation,2025-12-13,vuln-398987,2026-02-01,22,TCP,,Critical,ACTIVE,82,2026-04-06
169,dcnfpan01.example.net,asset-81939,10.158.169.79,DCNFPAN01,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3496,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,7.8655520079051096,2025-07-05,Disable affected service if not required.,2025-07-30,Mitigation,2025-09-20,vuln-276831,2026-02-05,80,TCP,,High,ACTIVE,57,2026-03-23
142,dcnfpan01.example.net,asset-81939,10.216.93.35,DCNFPAN01,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6432,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,10.177885829507963,2025-05-16,Disable affected service if not required.,2025-05-24,Mitigation,2025-10-08,vuln-912402,2026-02-03,443,ICMP,,Critical,ACTIVE,28,2026-04-26
144,dcnfpan01.example.net,asset-81939,10.220.212.36,DCNFPAN01,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-9824,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,9.696431929344197,2025-02-21,Disable affected service if not required.,2025-11-29,Mitigation,2025-12-19,vuln-119535,2026-01-30,8443,ICMP,,Critical,ACTIVE,8,2026-03-16
303,dcnfpan01.example.net,asset-81939,10.55.233.10,DCNFPAN01,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5269,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,10.043469323918119,2025-04-06,Disable affected service if not required.,2025-05-11,Mitigation,2025-11-30,vuln-483588,2026-02-02,23,ICMP,,Critical,ACTIVE,75,2026-04-29
257,dcnfpan01.example.net,asset-81939,10.131.24.102,DCNFPAN01,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-6961,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,8.602167269666431,2025-09-07,Disable affected service if not required.,2025-10-15,Mitigation,2025-08-29,vuln-247189,2026-02-02,23,TCP,,High,ACTIVE,145,2026-03-08
33,dcnfpan02.example.net,asset-84162,10.68.95.60,DCNFPAN02,Palo Alto Networks OS,CVE-2024-9474,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-1701,Palo Alto Networks PAN-OS Privilege Escalation,Upgrade to the latest firmware version.,7.9685856000093676,2025-04-17,Disable affected service if not required.,2025-07-07,Mitigation,2025-09-30,vuln-592489,2026-02-02,22,TCP,,High,ACTIVE,167,2026-04-17
361,dcnfpan02.example.net,asset-84162,10.248.134.163,DCNFPAN02,Palo Alto Networks OS,CVE-2021-3064,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-5480,Palo Alto Networks GlobalProtect Buffer Overflow,Upgrade to the latest firmware version.,10.134872266217394,2025-08-26,Disable affected service if not required.,2025-10-10,Mitigation,2025-10-03,vuln-785428,2026-02-02,80,ICMP,,Critical,ACTIVE,168,2026-03-11
265,dcnfpan02.example.net,asset-84162,10.65.97.250,DCNFPAN02,Palo Alto Networks OS,CVE-2020-2021,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-4651,Palo Alto Networks PAN-OS SAML Authentication Bypass,Upgrade to the latest firmware version.,10.016371782167571,2025-07-11,Disable affected service if not required.,2025-07-15,Mitigation,2025-09-05,vuln-931161,2026-02-02,8443,TCP,,Critical,ACTIVE,129,2026-03-12
226,dcnfpan02.example.net,asset-84162,10.43.59.20,DCNFPAN02,Palo Alto Networks OS,CVE-2023-38802,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-9430,Palo Alto Networks Cortex XSOAR SQL Injection,Upgrade to the latest firmware version.,8.243477002388309,2025-09-21,Disable affected service if not required.,2025-10-23,Mitigation,2025-11-21,vuln-265001,2026-02-03,8443,ICMP,,High,ACTIVE,31,2026-03-26
213,dcnfpan02.example.net,asset-84162,10.208.85.185,DCNFPAN02,Palo Alto Networks OS,CVE-2019-1579,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2856,Palo Alto Networks GlobalProtect RCE,Upgrade to the latest firmware version.,8.081516649389485,2025-05-07,Disable affected service if not required.,2025-05-07,Mitigation,2025-11-15,vuln-719489,2026-02-04,0,UDP,,High,ACTIVE,6,2026-04-22
66,dcnfpan02.example.net,asset-84162,10.147.152.42,DCNFPAN02,Palo Alto Networks OS,CVE-2024-3400,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3207,Palo Alto Networks PAN-OS Command Injection,Upgrade to the latest firmware version.,10.129540424888155,2025-12-18,Disable affected service if not required.,2025-10-24,Mitigation,2025-12-24,vuln-274421,2026-02-03,23,ICMP,,Critical,ACTIVE,104,2026-03-30
339,dcnfpan02.example.net,asset-84162,10.211.73.243,DCNFPAN02,Palo Alto Networks OS,CVE-2022-0028,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-2404,Palo Alto Networks PAN-OS Reflected DoS,Upgrade to the latest firmware version.,8.316593417891884,2025-03-03,Disable affected service if not required.,2025-05-11,Mitigation,2025-09-06,vuln-278852,2026-02-04,443,ICMP,,High,ACTIVE,37,2026-03-18
320,dcnfpan02.example.net,asset-84162,10.169.131.68,DCNFPAN02,Palo Alto Networks OS,CVE-2024-0012,Vulnerability in Palo Alto Networks software allows...,Palo Alto Networks,def-3747,Palo Alto Networks PAN-OS Authentication Bypass,Upgrade to the latest firmware version.,10.024186798077757,2025-07-16,Disable affected service if not required.,2025-05-20,Mitigation,2025-12-21,vuln-340977,2026-02-02,443,TCP,,Critical,ACTIVE,28,2026-05-06
